run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,reset_mode,flowstar_symbolic_queue_max_size,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,reset_box_source,reset_width_x,reset_width_y,reset_width_sum,flowstar_queue_size_before,flowstar_queue_size_after,flowstar_queue_reset,flowstar_propagated_remainder_width_sum,flowstar_total_remainder_width_sum,endpoint_box_width_sum,inserted_endpoint_width_sum,normalized_reset_width_sum,insertion_truncation_width,insertion_cutoff_width,composed_poly_range_width,output_remainder_width,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion,step_rejections,next_h,message
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,12,validated,1,0.75,0.80000000000000004,0.050000000000000003,1.6469917985049558,2.2934947215402741,-0.47583988029446239,0.027481174595654471,0.64650292303531831,0.50332105489011691,1.1498239779254353,normalized_endpoint_reset_box,0.64650292303532053,0.50332105489011736,1.149823977925438,,,,,,,,,,,,,,,,,,,,,,,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,13,validated,1,0.80000000000000004,0.875,0.075000000000000011,1.6088660901275138,2.2911083199141609,-0.53917298166628569,-0.086590451136478952,0.68224222978664706,0.45258253052980674,1.1348247603164539,normalized_endpoint_reset_box,0.68224222978664928,0.45258253052980724,1.1348247603164565,,,,,,,,,,,,,,,,,,,,,,,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,14,validated,1,0.875,0.92500000000000004,0.050000000000000003,1.5808831015124676,2.2852770467864194,-0.57936835496001959,-0.14531658745597437,0.70439394527395183,0.43405176750404523,1.138445712777997,normalized_endpoint_reset_box,0.70439394527395405,0.43405176750404573,1.1384457127779997,,,,,,,,,,,,,,,,,,,,,,,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,15,validated,1,0.92500000000000004,1,0.075000000000000011,1.5352388043881589,2.2716937174495486,-0.63650360392332639,-0.21459158347321636,0.73645491306138977,0.42191202045011,1.1583669335114997,normalized_endpoint_reset_box,0.73645491306139199,0.4219120204501105,1.1583669335115026,,,,,,,,,,,,,,,,,,,,,,,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,16,validated,1,1,1.05,0.050000000000000003,1.5024517774987154,2.2600908140827758,-0.67432780187875363,-0.24902214378298015,0.7576390365840604,0.42530565809577348,1.1829446946798339,normalized_endpoint_reset_box,0.75763903658406262,0.42530565809577398,1.1829446946798365,,,,,,,,,,,,,,,,,,,,,,,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,17,validated,1,1.05,1.0875000000000001,0.037500000000000006,1.4766214382312519,2.2503643417806667,-0.70285658284393238,-0.26966318112266729,0.77374290354941477,0.43319340172126508,1.2069363052706799,normalized_endpoint_reset_box,0.77374290354941699,0.43319340172126564,1.2069363052706827,,,,,,,,,,,,,,,,,,,,,,,1,0.056250000000000008,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,18,validated,1,1.0875000000000001,1.14375,0.056250000000000008,1.4358713665161382,2.2344825682404066,-0.74535369210744629,-0.29488083664603176,0.79861120172426836,0.45047285546141452,1.2490840571856829,normalized_endpoint_reset_box,0.79861120172427014,0.45047285546141513,1.2490840571856854,,,,,,,,,,,,,,,,,,,,,,,0,0.084375000000000006,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,19,validated,1,1.14375,1.1859375000000001,0.042187500000000003,1.4037243319422252,2.2217571475300435,-0.77820019117506456,-0.30856021790256621,0.81803281558781826,0.46963997327249835,1.2876727888603166,normalized_endpoint_reset_box,0.81803281558782048,0.46963997327249907,1.2876727888603194,,,,,,,,,,,,,,,,,,,,,,,1,0.063281250000000011,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,20,validated,1,1.1859375000000001,1.24921875,0.063281250000000011,1.3528747978342901,2.2017573202425305,-0.82819003620880827,-0.32387783098342898,0.84888252240824036,0.50431220522537923,1.3531947276336196,normalized_endpoint_reset_box,0.84888252240824258,0.50431220522538001,1.3531947276336225,,,,,,,,,,,,,,,,,,,,,,,0,0.094921875000000017,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,21,validated,1,1.24921875,1.2966796875,0.047460937500000008,1.3126111676240568,2.1862581431710959,-0.86804413418555404,-0.32971531043913521,0.87364697554703907,0.53832882374641877,1.4119757992934578,normalized_endpoint_reset_box,0.87364697554704129,0.53832882374641955,1.4119757992934607,,,,,,,,,,,,,,,,,,,,,,,1,0.071191406250000006,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,22,validated,1,1.2966796875,1.332275390625,0.035595703125000003,1.2811441629972333,2.1745069407556925,-0.89963388852560777,-0.33095631692849853,0.89336277775845918,0.5686775715971093,1.4620403493555685,normalized_endpoint_reset_box,0.8933627777584614,0.56867757159711008,1.4620403493555716,,,,,,,,,,,,,,,,,,,,,,,1,0.053393554687500004,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,23,validated,1,1.332275390625,1.3856689453125,0.053393554687500004,1.2317842835526884,2.1568784227412756,-0.94877910624343531,-0.33012822674966019,0.92509413918858718,0.61865087949377506,1.5437450186823622,normalized_endpoint_reset_box,0.92509413918858896,0.61865087949377584,1.5437450186823649,,,,,,,,,,,,,,,,,,,,,,,0,0.080090332031250003,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,24,validated,1,1.3856689453125,1.4257141113281249,0.040045166015625001,1.1929846973192162,2.1437648296197276,-0.98865530842637828,-0.3254137041834308,0.95078013230051139,0.66324160424294742,1.6140217365434588,normalized_endpoint_reset_box,0.95078013230051361,0.6632416042429482,1.6140217365434619,,,,,,,,,,,,,,,,,,,,,,,1,0.060067749023437506,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,25,validated,1,1.4257141113281249,1.4857818603515625,0.060067749023437506,1.1316815076221265,2.1245681957868978,-1.0519911455400182,-0.31492465282342386,0.99288668816477132,0.7370664927165943,1.7299531808813655,normalized_endpoint_reset_box,0.99288668816477355,0.7370664927165953,1.7299531808813688,,,,,,,,,,,,,,,,,,,,,,,0,0.090101623535156258,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,26,validated,1,1.4857818603515625,1.5308326721191405,0.045050811767578129,1.0830895883283036,2.110711752801703,-1.1048654760484693,-0.30108650180837276,1.0276221644733994,0.80377897424009648,1.8314011387134959,normalized_endpoint_reset_box,1.0276221644734016,0.80377897424009748,1.831401138713499,,,,,,,,,,,,,,,,,,,,,,,1,0.06757621765136719,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,27,validated,1,1.5308326721191405,1.564620780944824,0.033788108825683595,1.0450224755399955,2.1007891629514632,-1.1481486824582086,-0.2868740912936078,1.0557666874114677,0.8612745911646007,1.9170412785760684,normalized_endpoint_reset_box,1.0557666874114697,0.8612745911646017,1.9170412785760713,,,,,,,,,,,,,,,,,,,,,,,1,0.050682163238525396,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,28,validated,1,1.564620780944824,1.6153029441833495,0.050682163238525396,0.98506522943996677,2.0869045526377694,-1.2175520694084661,-0.26219565881600626,1.1018393231978028,0.95535641059245979,2.0571957337902624,normalized_endpoint_reset_box,1.1018393231978048,0.95535641059246079,2.0571957337902655,,,,,,,,,,,,,,,,,,,,,,,0,0.076023244857788094,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,29,validated,1,1.6153029441833495,1.6533145666122435,0.038011622428894047,0.93767403315026987,2.0774217345874648,-1.2757233389039233,-0.23755189013862937,1.1397477014371948,1.038171448765294,2.1779191502024888,normalized_endpoint_reset_box,1.1397477014371968,1.0381714487652953,2.1779191502024924,,,,,,,,,,,,,,,,,,,,,,,1,0.057017433643341067,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,30,validated,1,1.6533145666122435,1.681823283433914,0.028508716821670534,0.90062232857260882,2.0709785327860692,-1.3234004912243462,-0.21502753487870155,1.1703562042134603,1.1083729563456446,2.2787291605591049,normalized_endpoint_reset_box,1.1703562042134623,1.1083729563456457,2.278729160559108,,,,,,,,,,,,,,,,,,,,,,,1,0.042763075232505804,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,31,validated,1,1.681823283433914,1.7245863586664198,0.042763075232505804,0.84238619975267204,2.0626109470845839,-1.4001069108871267,-0.17733491435590776,1.2202247473319119,1.2227719965312189,2.442996743863131,normalized_endpoint_reset_box,1.2202247473319139,1.2227719965312203,2.4429967438631341,,,,,,,,,,,,,,,,,,,,,,,0,0.064144612848758706,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,32,validated,1,1.7245863586664198,1.7566586650907992,0.032072306424379353,0.79645000336699312,2.0574938677167194,-1.4642954693963468,-0.14245186183011721,1.2610438643497264,1.3218436075662297,2.582887471915956,normalized_endpoint_reset_box,1.2610438643497284,1.3218436075662308,2.5828874719159591,,,,,,,,,,,,,,,,,,,,,,,1,0.048108459636569026,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,33,validated,1,1.7566586650907992,1.7807128949090836,0.024054229818284513,0.76059447807371316,2.0544402353386788,-1.5167890258951715,-0.11192829602812256,1.2938457572649655,1.404860729867049,2.6987064871320143,normalized_endpoint_reset_box,1.2938457572649675,1.4048607298670504,2.6987064871320179,,,,,,,,,,,,,,,,,,,,,,,1,0.036081344727426773,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,34,validated,1,1.7807128949090836,1.8167942396365104,0.036081344727426773,0.70434225448928278,2.051325445178807,-1.6012699031046254,-0.061552545701346648,1.3469831906895242,1.5397173574032788,2.886700548092803,normalized_endpoint_reset_box,1.3469831906895262,1.5397173574032799,2.8867005480928061,,,,,,,,,,,,,,,,,,,,,,,0,0.054122017091140159,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,35,validated,1,1.8167942396365104,1.8438552481820805,0.02706100854557008,0.66005706633234373,2.0502747809577704,-1.671670051579802,-0.016659379476964737,1.3902177146254266,1.6550106721028373,3.0452283867282639,normalized_endpoint_reset_box,1.3902177146254286,1.6550106721028386,3.045228386728267,,,,,,,,,,,,,,,,,,,,,,,1,0.040591512818355116,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,36,validated,1,1.8438552481820805,1.8641510045912579,0.020295756409177558,0.62554635303911221,2.0503296467102303,-1.7290261444985051,0.021665196586491395,1.4247832936711182,1.7506913410849965,3.1754746347561147,normalized_endpoint_reset_box,1.4247832936711202,1.7506913410849976,3.1754746347561178,,,,,,,,,,,,,,,,,,,,,,,1,0.030443634613766337,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,37,validated,1,1.8641510045912579,1.8945946392050244,0.030443634613766337,0.57150697641309645,2.0519533528957679,-1.8212064229608034,0.084374995009841414,1.4804463764826714,1.9055814179706447,3.3860277944533159,normalized_endpoint_reset_box,1.4804463764826734,1.9055814179706461,3.3860277944533195,,,,,,,,,,,,,,,,,,,,,,,0,0.045665451920649504,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,38,validated,1,1.8945946392050244,1.9174273651653491,0.022832725960324752,0.52905196936519061,2.0545073263101554,-1.8976093204232733,0.13890501819348622,1.5254553569449647,2.0365143386167595,3.5619696955617242,normalized_endpoint_reset_box,1.5254553569449667,2.0365143386167608,3.5619696955617277,,,,,,,,,,,,,,,,,,,,,,,1,0.03424908894048713,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,39,validated,1,1.9174273651653491,1.9345519096355925,0.017124544470243565,0.49602540716714838,2.0572805299972279,-1.9595728917019415,0.18466087233208636,1.5612551228300795,2.1442337640340279,3.7054888868641074,normalized_endpoint_reset_box,1.5612551228300813,2.1442337640340297,3.7054888868641109,,,,,,,,,,,,,,,,,,,,,,,1,0.025686816705365347,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,40,validated,1,1.9345519096355925,1.960238726340958,0.025686816705365347,0.4444170095951534,2.0629844220680669,-2.0589222258248423,0.2590081437570006,1.6185674124729135,2.317930369581843,3.9364977820547562,normalized_endpoint_reset_box,1.6185674124729152,2.3179303695818447,3.9364977820547598,,,,,,,,,,,,,,,,,,,,,,,0,0.038530225058048019,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,41,validated,1,1.960238726340958,1.9795038388699819,0.01926511252902401,0.40396414549115567,2.0685886349541813,-2.1407731745288792,0.32247790848399827,1.6646244894630255,2.4632510830128775,4.1278755724759026,normalized_endpoint_reset_box,1.6646244894630273,2.4632510830128798,4.1278755724759071,,,,,,,,,,,,,,,,,,,,,,,1,0.028897668793536016,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,42,validated,1,1.9795038388699819,1.9939526732667499,0.014448834396768008,0.37255528496317997,2.0736294628389413,-2.2068272495771621,0.37502247820997764,1.7010741778757614,2.5818497277871399,4.2829239056629014,normalized_endpoint_reset_box,1.7010741778757632,2.5818497277871422,4.2829239056629049,,,,,,,,,,,,,,,,,,,,,,,1,0.021673251595152012,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,43,validated,1,1.9939526732667499,2.0156259248619017,0.021673251595152012,0.32358528063216657,2.0826797092555593,-2.3124143819852798,0.45985727218428102,1.7590944286233927,2.7722716541695607,4.5313660827929532,normalized_endpoint_reset_box,1.7590944286233947,2.7722716541695629,4.5313660827929576,,,,,,,,,,,,,,,,,,,,,,,0,0.032509877392728016,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,44,validated,1,2.0156259248619017,2.0318808635582659,0.016254938696364008,0.28529580930295523,2.0907362314637283,-2.3988547102949194,0.53120311244060781,1.8054404221607732,2.9300578227355274,4.7354982448963003,normalized_endpoint_reset_box,1.8054404221607749,2.9300578227355292,4.7354982448963039,,,,,,,,,,,,,,,,,,,,,,,1,0.024382408044546014,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,45,validated,1,2.0318808635582659,2.0562632716028117,0.024382408044546014,0.22510617407106975,2.1051149261494144,-2.5389909673729649,0.6480978599694377,1.8800087520783446,3.1870888273424027,5.0670975794207473,normalized_endpoint_reset_box,1.8800087520783464,3.187088827342405,5.0670975794207518,,,,,,,,,,,,,,,,,,,,,,,0,0.036573612066819021,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,46,validated,1,2.0562632716028117,2.0745500776362213,0.01828680603340951,0.17761169215448838,2.1178839710751061,-2.6558505243802788,0.74834226241878976,1.9402722789206177,3.4041927867990687,5.3444650657196862,normalized_endpoint_reset_box,1.9402722789206195,3.4041927867990709,5.3444650657196906,,,,,,,,,,,,,,,,,,,,,,,1,0.027430209050114264,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,47,validated,1,2.0745500776362213,2.0882651821612783,0.013715104525057132,0.14053494854171653,2.1287198138818817,-2.7510856200036655,0.83169325639554958,1.9881848653401653,3.5827788763992152,5.57096374173938,normalized_endpoint_reset_box,1.988184865340167,3.5827788763992174,5.5709637417393845,,,,,,,,,,,,,,,,,,,,,,,1,0.0205726567875857,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,48,validated,1,2.0882651821612783,2.108837838948864,0.0205726567875857,0.082363104334189266,2.1472253255843925,-2.9050821574436165,0.96748628065436071,2.0648622212502032,3.8725684380979772,5.9374306593481805,normalized_endpoint_reset_box,2.0648622212502055,3.8725684380979795,5.9374306593481849,,,,,,,,,,,,,,,,,,,,,,,0,0.03085898518137855,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,49,validated,1,2.108837838948864,2.1242673315395533,0.015429492590689275,0.036558562693602574,2.1630394493629477,-3.0327551907479244,1.0824488045034875,2.126480886669345,4.1152039952514121,6.2416848819207571,normalized_endpoint_reset_box,2.1264808866693472,4.1152039952514157,6.2416848819207633,,,,,,,,,,,,,,,,,,,,,,,1,0.02314423888603391,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,50,validated,1,2.1242673315395533,2.1358394509825702,0.011572119443016955,0.00086577001814117788,2.1761133554222853,-3.1363085850603234,1.1771090430983884,2.175247585404144,4.313417628158712,6.4886652135628555,normalized_endpoint_reset_box,2.1752475854041466,4.3134176281587155,6.4886652135628626,,,,,,,,,,,,,,,,,,,,,,,1,0.017358179164525433,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,51,validated,1,2.1358394509825702,2.1531976301470959,0.017358179164525433,-0.055014236186774278,2.1978736651071751,-3.3032389106333118,1.330484473114629,2.2528879012939496,4.6337233837479408,6.8866112850418908,normalized_endpoint_reset_box,2.2528879012939522,4.6337233837479435,6.8866112850418961,,,,,,,,,,,,,,,,,,,,,,,0,0.026037268746788148,
flowstar_style_o6_candidate8_output6_cutoff,flowstar_style,6,8,6,,target_remainder,normalized_endpoint_box,,1e-10,0.0001,,,,,,,,52,validated,1,2.1531976301470959,2.1662162645204899,0.013018634373394074,-0.098908956141750659,2.2160290327412717,-3.4407978069328329,1.4588767670514127,2.3149379888830222,4.899674573984246,7.2146125628672682,normalized_endpoint_reset_box,2.3149379888830248,4.8996745739842495,7.2146125628672744,,,,,,,,,,,,,,,,,,,,,,,1,0.019527951560091111,
